,candidate,text,sentiment
6412,Joe Biden,"RT @davidjones720: Bongino rips Biden for response to Ukraine allegations: Why does he think he's 'immune' from questions?

https://t.co/TZ…",neutral
6413,Joe Biden,"Bongino rips Biden for response to Ukraine allegations: Why does he think he's 'immune' from questions?

https://t.co/TZ2KRqoUjU",neutral
6414,Joe Biden,Democrat Leader Joe Biden is Cracking Up So Bad They're Making Cartoons About His Gaffes https://t.co/OOVWalcJoy,negative
6415,Joe Biden,“The President was not requesting an investigation of Joe Biden.” ~Castor https://t.co/aZL5UR6uNV,neutral
6416,Joe Biden,RT @Southrngirl77: Video Surfaces of Joe Biden Praising Group Supporting Confederate Flag as ‘Fine People’ https://t.co/DgwNmYoGtq via @TPI…,positive
6417,Joe Biden,@NaplesAlleycat Exactly. Everyone sees through this shit. If Joe Biden had never announced his candidacy for Presid… https://t.co/bp0DX9sy40,positive
6418,Joe Biden,"@LeftWingCracker @wideofthepost Again, you're basically agreeing with Joe Biden here. ""The old GOP is never coming… https://t.co/11RnAmJSor",positive
6419,Joe Biden,"""Biden’s supporters say it’s his breadth of personal experience — namely his own struggles with grief...""

When peo… https://t.co/bqwzs11rlb",negative
6420,Joe Biden,"By most accounts, former Vice President Joe Biden hasn't had the best start to his campaign. He's stumbled in debat… https://t.co/zTsgjBZatT",positive
6421,Joe Biden,Video Surfaces of Joe Biden Praising Group Supporting Confederate Flag as ‘Fine People’ https://t.co/DgwNmYoGtq via @TPInsidr,positive
6422,Joe Biden,@SteveGuest Oh so Joe Biden was the swamp creature who could go get it done? #DrainTheDeepStateSwamp,neutral
6423,Joe Biden,@JesseBWatters It occured to me the only reason Joe Biden is running for President is his quid pro joe guilt hands… https://t.co/KnB5V2VKes,neutral
6424,Joe Biden,"RT @D_jeneration: Breaking
Ukraine's top prosecutor says he has no evidence of wrongdoing against Joe Biden or Hunter Biden as Trump allies…",positive
6425,Joe Biden,"@andreagrimes there’s got to be at least a 40% chance that this guy is a US senator polling at 0.1% in Iowa, runnin… https://t.co/WQ2yM64G0z",negative
6426,Joe Biden,"@realDonaldTrump Yes, the Dirt on Joe Biden was for the USA not for you to benefit.  Got it...",neutral
6427,Joe Biden,"House GOP leaders lying to the American people right now, saying Barack Obama &amp; Joe Biden did nothing about Russian… https://t.co/KzhxeM9VPk",positive
6428,Joe Biden,@TULSI20203 @esaagar @EmmaVigeland lol ofc it’s a tulsi Stan. Your candidate is sandbagging sanders to help joe Biden,positive
6429,Joe Biden,"New Joe Biden campaign slogan &gt;&gt;&gt;

Turn Nuts Into Cash - vote Joe Biden https://t.co/8ieuBTvB2w https://t.co/pDYAOd7gjB",positive
6430,Joe Biden,@dbmorales_ @g_mom1411 @SpeakerPelosi Joe Biden is about to get knocked out of the race after the impeachment trial to go to the Senate,neutral
6431,Joe Biden,"@rethe125 @MonmouthPoll @PollsterPatrick @MSNBC YangGang here, Yang and Biden all buds, we would welcome Joe into a Yang administration!",positive
6432,Joe Biden,RT @kidcampbell7111: @MamaTraxia @WesMatthews12 @4167Jas77 @TheyCallmeDoc1 @MazzieStarzz @RL9631 @AngelLight2U @AngelWarrior321 @sexyasspat…,neutral
6433,Joe Biden,@MamaTraxia @WesMatthews12 @4167Jas77 @TheyCallmeDoc1 @MazzieStarzz @RL9631 @AngelLight2U @AngelWarrior321… https://t.co/gXecGh93CN,neutral
6434,Joe Biden,@ALT_USFS @RealMattCouch That doesn't work cause Joe Biden is a Dem. 😂😂,neutral
6435,Joe Biden,Liberals are so fucking stupid we want to alienate all candidates like y’all called kamela a cop and shit and const… https://t.co/kyBWuxz7br,negative
6436,Joe Biden,"@thomaskaine5 Texas is not bringing its best to the Republican party, obviously.   So, @replouiegohmert:  please ex… https://t.co/Ugpm25r8lB",positive
6437,Joe Biden,The Democrats trying so hard to cover up the crooked bullshit from Joe Biden and every other crooked politician tha… https://t.co/E1MjTTOkv0,negative
6438,Joe Biden,@Morning_Joe @MSNBC Please stop trying to make Biden happen.,neutral
6439,Joe Biden,"That’s an out right lie, Obama looked into it and told quid pro quo Joe that his son was a conflict of interest......https://t.co/3IL7a4oYAN",positive
6440,Joe Biden,@Rick67856084 @SteveSchmidtSES @Morning_Joe @MSNBC nothing wrong with pointing out her weaknesses self afflicted we… https://t.co/QpHvYekSHX,negative
6441,Joe Biden,"via @FDRLST: How Joe Biden Gets Away With Calling A Voter A Fat, Dumb, Liar https://t.co/Rmzv1hDthZ https://t.co/pq6IBysyxT",negative
6442,Joe Biden,@RepRatcliffe @RoscoeBDavis1 1. Senators from both parties participated in the influence process and part of those… https://t.co/b1VFg74dvF,neutral
6443,Joe Biden,"OOPS 
#Hunter #Biden 's Baby Mama Lunden Roberts Demanding To Know How Much Hunter Was Paid By #Burisma, #Chinese-C… https://t.co/rKnx3S2gnU",positive
6444,Joe Biden,@MAGA_Cowboy @GibramHS @SInow ... her Joe Biden hairy legs.,neutral
6445,Joe Biden,"So let's be clear here Joe. You are telling the American voters that not only are you corrupt,  but stupid as well?… https://t.co/4Xc7hfTWKu",negative
6446,Joe Biden,"RT @RealDrRusty: Joe Biden's nearly 80 yet he has more hair than when he was 50! 
#NoMalarkeyBusTour https://t.co/MgTFvrjOu2",positive
6447,Joe Biden,"RT @claymeyers: @DonaldJTrumpJr This clip is from Oliver Stone’s 2016 documentary called, “Ukraine on Fire.” Not only is Joe Biden in it, b…",neutral
6448,Joe Biden,"""I had sexual relations with all those women- grabbed them right by the pussy. Wait, I meant to say no consent, er,… https://t.co/cv3onWbqTM",positive
6449,Joe Biden,@yanghis_khan @Hebrewsaurusre1 @AndrewYang Agreed with the ranked choice voting and the lesser-of-evils mindset...… https://t.co/nuEtv73T1n,neutral
6450,Joe Biden,"‘I Don’t Know What He Was Doing’: #JoeBiden Gets Defensive When Asked About Son’s Business Dealings
“I trust my son… https://t.co/PkCj2L7Zja",neutral
6451,Joe Biden,"Joe Biden: ‘Nobody Warned Me’ Hunter’s Ukraine Job Would Cause Problems -
https://t.co/o3obFPA8Tg ✅",neutral
6452,Joe Biden,"RT @JrChiappi: Great Show Today, with Author Brenden Dilley #TheDilleyShow 
HAPPY FISA ABUSE DAY, Crazy Joe Biden, FLOTUS, and More! Get up…",positive
6453,Joe Biden,"@SenTedCruz Huh, NK HAS bad-mouthed Joe Biden -- was that a favor to Trump so he would let them test all the missiles they want?",negative
6454,Joe Biden,via @BreitbartNews Timeline of Events Undercuts Joe Biden's Newest Burisma Defense https://t.co/n7D8IhItuL https://t.co/gV9OuIfZ15,neutral
6455,Joe Biden,Biden Attempts To Win Over Youth With Appearance On 'The Ed Sullivan Show' https://t.co/3ta59xKlaV,positive
6456,Joe Biden,"RT @D_jeneration: Breaking
Joe Biden maintains a massive lead in a new South Carolina ranked-choice poll https://t.co/dpMP8dYEpY via @voxdo…",positive
6457,Joe Biden,"Breaking
Ukraine's top prosecutor says he has no evidence of wrongdoing against Joe Biden or Hunter Biden as Trump… https://t.co/BABuLF0sIH",positive
6458,Joe Biden,@comets_shadows @shmecklestein I'd think it fairly clear by now that the Democrat Party doesn't care what Joe Biden… https://t.co/rAyZVE0L01,positive
6459,Joe Biden,What in the Joe Biden DNC Clinton Dynasty kinda headline is this?? https://t.co/fFVIb54ghu,neutral
6460,Joe Biden,"@SpeakerPelosi @RepRichardNeal Thank you, Nancy!! I hope you realize that your impeachment efforts have uncovered a… https://t.co/z2XCALE3SH",neutral
6461,Joe Biden,"what the hell i just realized people like, actually support joe biden?? how and also why and also how and also what the hell",neutral
6462,Joe Biden,"On July 26, was it U.S. policy to have Ukraine investigate Joe Biden, if the President sets foreign policy? Best qu… https://t.co/Whnv9LYjtc",positive
6463,Joe Biden,"@ntyravgdramaqun @Alg3braic_ @RepAdamSchiff Wrong.  It was Crowdstrike and then Hunter Biden, then Joe.  And it was… https://t.co/wftgwsKnSS",negative
6464,Joe Biden,NO MORE JOKES! Joe Biden's Mental Health/Possible Dementia Needs to Become a Serious National Discussion https://t.co/tZYjOiqqx2,negative
6465,Joe Biden,"RT @MittRomney: By all appearances, the President’s brazen and unprecedented appeal to China and to Ukraine to investigate Joe Biden is wro…",positive
6466,Joe Biden,"@fappybirthday1 That's really my point. Don't make Sanders or Warren out to be prophets, and realize that a GOP Sen… https://t.co/CAg9RjGXmu",positive
6467,Joe Biden,@NorskLadyWolf So simple really.  They are afraid of Joe Biden. He will beat trump and they know it.,negative
6468,Joe Biden,Great lessons of how you can lift and help others via your grief and loss 🙏🏻 https://t.co/mu5G3iEjSR https://t.co/7kokqOkYBY,neutral
6469,Joe Biden,"@MorningConsult Like this comment if you support Joe Biden, to prove that you exist.",neutral
6470,Joe Biden,"@jenskristianson @mliz77 @marketmodel @paulsperry_ Lmao, Joe Biden said it himself! You are blind.",positive
6471,Joe Biden,Who knew that having a push-up contest with Joe Biden could put so much fear into the heart of @realDonaldTrump #ImpeachmentHearings,positive
6472,Joe Biden,"And @joebiden is not much better, warmonger.

""More than 16 years after the U.S. invasion of Iraq, former vice pres… https://t.co/OwEAbUUA7n",positive
6473,Joe Biden,"@JoeBiden Has Called for Social Security Cuts 3 Times (https://t.co/5MlZal6J0n)
1. Raising the full retirement age… https://t.co/O6sr2xuBEP",positive
6474,Joe Biden,HUD Withholding Hurricane Aid To Puerto Rico Until It Investigates Joe Biden https://t.co/xGbUx75zVk,neutral
6475,Joe Biden,the more this guy opens his mouth the more stupid he sounds. https://t.co/U80tkXfAUP,positive
6476,Joe Biden,RT @ndillydalley: Joe Biden is in need of a good noogy. Will one of his family members do it so the secret service doesn’t tackle me? I am…,positive
6477,Joe Biden,"PROBLEM, AT THIS POINT IS, HE CAN'T REMEMBER!  Joe Biden Contradicts Top Adviser, Claims Was Never Warned About Bur… https://t.co/3pftq3neL6",positive
6478,Joe Biden,Joe Biden is in need of a good noogy. Will one of his family members do it so the secret service doesn’t tackle me? I am small.,positive
6479,Joe Biden,@Louie101 @realDonaldTrump @SenTedCruz So he is supposed to just ignore Joe Biden bragging about withholding funds because he is a Democrat?,neutral
6480,Joe Biden,@rookney @realDonaldTrump @SenTedCruz Have you even seen the video of Joe Malerkey BIden BRAGGING about withholding approved funds?,neutral
6481,Joe Biden,RT @MAGLARod: Joe Biden Vows to Give Taxpayer-Funded Obamacare to All Illegal Aliens https://t.co/WjIQkk6SmM,negative
6482,Joe Biden,"RT @NMH_Polotical: Joe Biden, i have hundreds of videos out there with Joe Biden touching and kissing little girls. Typical traits of a ped…",positive
6483,Joe Biden,RT @RetiredOrrin: Excited to congratulate @JoeBiden on the grand opening of his “Joe Biden Gym for Fats” next week! https://t.co/A4XA7a7iVn,positive
6484,Joe Biden,@DonaldJTrumpJr And the funniest thing about it all he’s the Democrat best candidate and he’s nothing but a joke Joe Biden,positive
6485,Joe Biden,"Yes, it actually was public knowledge, @RepMarkMeadows. Why are you lying?

#StateOfTheUnion #Ukraine #Biden… https://t.co/8DyOMu67jy",neutral
6486,Joe Biden,joe biden is a republican https://t.co/3qI7W7aXrL,neutral
6487,Joe Biden,"RT @EvanMcMullin: ""Parnas said that 'the big guy,' as he sometimes referred to the President in conversation, talked about tasking him and…",neutral
6488,Joe Biden,"@BlueKingLlama @sayn_ae as funny as joe biden is, i swear every single debate he's the reasonable one saying ""how y… https://t.co/m3ZfLgZgJB",positive
6489,Joe Biden,Mitt Romney is in between a rock and a hard place right now. His Twitter has gone quiet and it’s because his nuts a… https://t.co/WqmbGlPybv,negative
6490,Joe Biden,"Joe Biden, i have hundreds of videos out there with Joe Biden touching and kissing little girls. Typical traits of… https://t.co/Tx8iDcC0YR",positive
6491,Joe Biden,@SnarkyBetoBabe This is what Im starting to come around to. I've never made any secret about me not being fond of J… https://t.co/B7T8wMjDiZ,negative
6492,Joe Biden,Joe Biden is a walking dunce cap,neutral
6493,Joe Biden,Joe Biden Vows to Give Taxpayer-Funded Obamacare to All Illegal Aliens https://t.co/WjIQkk6SmM,negative
6494,Joe Biden,"Since Joe Biden is on fire right now, I thought Id share some of his best moments.......Retweet to help his campaig… https://t.co/Li4kGcx2c2",positive
6495,Joe Biden,"Pressed on Obama deportations, Joe Biden gets tongue-tied https://t.co/lygqbNoCdc",neutral
6496,Joe Biden,@MikeFeldman12 @xhoipolloix @KimStrassel @JohnCornyn There should be no outrage at that period because it wasn't ju… https://t.co/ksZ5MA2fDj,neutral
6497,Joe Biden,"#OpposeNeoliberals Joe Biden has tried to undermine social safety nets his entire career, including unions.… https://t.co/XN1ezjLaF4",positive
6498,Joe Biden,"@chipalope @WSJ What was false? That Joe Biden’s connections got Hunter a position in Ukraine, that Joe Biden took… https://t.co/tNgPesdwXy",negative
6499,Joe Biden,Joe Biden Refuses to Explain What He Meant by ‘Roaches’ in 2017 Video https://t.co/R0qJIPnyWA via @BreitbartNews,neutral
6500,Joe Biden,"Pressed on Obama deportations, Joe Biden gets tongue-tied https://t.co/CRzxDciEIb",neutral
6501,Joe Biden,"Joe Biden: 'I'm Just Like You Regular Folk, I Put My Pants On One Arm At A Time' https://t.co/3FxEK1mNjx",neutral
6502,Joe Biden,"RT @GR8_2B_alive: Q: Joe Biden is so old....
A: How old is he?
Q: His secrets are safe because Holy Joe can’t remember them. And nobody wil…",positive
6503,Joe Biden,"Panel: Biden Declares AOC Is Not the Future of the Party
6 Dec 2019

The Hill
Team Rising reacts to Joe Biden's com… https://t.co/Op5hNiaWIS",neutral
6504,Joe Biden,Joe Biden Trades Barbs With Voter in Iowa: ‘You’re a Damn Liar’ https://t.co/szp5nwLgtp,neutral
6505,Joe Biden,John Kerry Joins Joe Biden on Iowa Bus Tour - Kerry Touts Biden as Messianic Figure Who Can 'Save the World' (VIDEO… https://t.co/yhImvvMhxN,neutral
6506,Joe Biden,"@nytimes I haven't watched Fox news for a while. The last time I did, they put Hillary Clinton in nearly every sent… https://t.co/NZIgSUUR5h",positive
6507,Joe Biden,Aliados de Trump na Câmara convocam filho de Joe Biden e informante para depor em processo de impeachment | Mundo |… https://t.co/IAFP2MBLhB,neutral
6508,Joe Biden,"@nytimes He was Vice President for 8 years and everybody respected him, on both sides, both parties. Now all of a s… https://t.co/6gD3yj7iAk",neutral
6509,Joe Biden,"RT @PositPoint: Is the only reason Joe Biden entered the Democrat primary for President, and still continues on his fools errand, just so h…",positive
6510,Joe Biden,John Kerry Joins Joe Biden on Iowa Bus Tour - Kerry Touts Biden as Messianic Figure Who Can 'Save the World' (VIDEO… https://t.co/ywfvnXihR5,neutral
6511,Joe Biden,@conservmillen Joe Biden is no better than a playground bully. I could never vote for a person with so little value… https://t.co/PbQHeFkvuj,negative
